id,k,np
p5564,0.43,19
p5565,0.43,20
p5566,0.43,21
p5567,0.43,22
p5568,0.43,23
p5569,0.43,24
p5570,0.43,25
p5571,0.43,26
p5572,0.43,27
p5573,0.43,28
p5574,0.43,29
p5575,0.43,30
p5576,0.43,31
p5577,0.43,32
p5578,0.43,33
p5579,0.43,34
p5580,0.43,35
p5581,0.43,36
p5582,0.43,37
p5583,0.43,38
p5584,0.43,39
p5585,0.43,40
p5586,0.43,41
p5587,0.43,42
p5588,0.43,43
p5589,0.43,44
p5590,0.43,45
p5591,0.43,46
p5592,0.43,47
p5593,0.43,48
p5594,0.43,49
p5595,0.43,50
p5596,0.43,51
p5597,0.43,52
p5598,0.43,53
p5599,0.43,54
p5600,0.43,55
p5601,0.43,56
p5602,0.43,57
p5603,0.43,58
p5604,0.43,59
p5605,0.43,60
p5606,0.43,61
p5607,0.43,62
p5608,0.43,63
p5609,0.43,64
p5610,0.43,65
p5611,0.43,66
p5612,0.43,67
p5613,0.43,68
p5614,0.43,69
p5615,0.43,70
p5616,0.43,71
p5617,0.43,72
p5618,0.43,73
p5619,0.43,74
p5620,0.43,75
p5621,0.43,76
p5622,0.43,77
p5623,0.43,78
p5624,0.43,79
p5625,0.43,80
p5626,0.43,81
p5627,0.43,82
p5628,0.43,83
p5629,0.43,84
p5630,0.43,85
p5631,0.43,86
p5632,0.43,87
p5633,0.43,88
p5634,0.43,89
p5635,0.43,90
p5636,0.43,91
p5637,0.43,92
p5638,0.43,93
p5639,0.43,94
p5640,0.43,95
p5641,0.43,96
p5642,0.43,97
p5643,0.43,98
p5644,0.43,99
p5645,0.43,100
p5646,0.43,101
p5647,0.43,102
p5648,0.43,103
p5649,0.43,104
p5650,0.43,105
p5651,0.43,106
p5652,0.43,107
p5653,0.43,108
p5654,0.43,109
p5655,0.43,110
p5656,0.43,111
p5657,0.43,112
p5658,0.43,113
p5659,0.43,114
p5660,0.43,115
p5661,0.43,116
p5662,0.43,117
p5663,0.43,118
p5664,0.43,119
p5665,0.43,120
p5666,0.43,121
p5667,0.43,122
p5668,0.43,123
p5669,0.43,124
p5670,0.43,125
p5671,0.43,126
p5672,0.43,127
p5673,0.43,128
p5674,0.43,129
p5675,0.43,130
p5676,0.44,2
p5677,0.44,3
p5678,0.44,4
p5679,0.44,5
p5680,0.44,6
p5681,0.44,7
p5682,0.44,8
p5683,0.44,9
p5684,0.44,10
p5685,0.44,11
p5686,0.44,12
p5687,0.44,13
p5688,0.44,14
p5689,0.44,15
p5690,0.44,16
p5691,0.44,17
p5692,0.44,18
p5693,0.44,19
p5694,0.44,20
p5695,0.44,21
p5696,0.44,22
p5697,0.44,23
p5698,0.44,24
p5699,0.44,25
p5700,0.44,26
p5701,0.44,27
p5702,0.44,28
p5703,0.44,29
p5704,0.44,30
p5705,0.44,31
p5706,0.44,32
p5707,0.44,33
p5708,0.44,34
p5709,0.44,35
p5710,0.44,36
p5711,0.44,37
p5712,0.44,38
p5713,0.44,39
p5714,0.44,40
p5715,0.44,41
p5716,0.44,42
p5717,0.44,43
p5718,0.44,44
p5719,0.44,45
p5720,0.44,46
p5721,0.44,47
p5722,0.44,48
p5723,0.44,49
p5724,0.44,50
p5725,0.44,51
p5726,0.44,52
p5727,0.44,53
p5728,0.44,54
p5729,0.44,55
p5730,0.44,56
p5731,0.44,57
p5732,0.44,58
p5733,0.44,59
p5734,0.44,60
p5735,0.44,61
p5736,0.44,62
p5737,0.44,63
p5738,0.44,64
p5739,0.44,65
p5740,0.44,66
p5741,0.44,67
p5742,0.44,68
p5743,0.44,69
p5744,0.44,70
p5745,0.44,71
p5746,0.44,72
p5747,0.44,73
p5748,0.44,74
p5749,0.44,75
p5750,0.44,76
p5751,0.44,77
p5752,0.44,78
p5753,0.44,79
p5754,0.44,80
p5755,0.44,81
p5756,0.44,82
p5757,0.44,83
p5758,0.44,84
p5759,0.44,85
p5760,0.44,86
p5761,0.44,87
p5762,0.44,88
p5763,0.44,89
p5764,0.44,90
p5765,0.44,91
p5766,0.44,92
p5767,0.44,93
p5768,0.44,94
p5769,0.44,95
p5770,0.44,96
p5771,0.44,97
p5772,0.44,98
p5773,0.44,99
p5774,0.44,100
p5775,0.44,101
p5776,0.44,102
p5777,0.44,103
p5778,0.44,104
p5779,0.44,105
p5780,0.44,106
p5781,0.44,107
p5782,0.44,108
p5783,0.44,109
p5784,0.44,110
p5785,0.44,111
p5786,0.44,112
p5787,0.44,113
p5788,0.44,114
p5789,0.44,115
p5790,0.44,116
p5791,0.44,117
p5792,0.44,118
p5793,0.44,119
p5794,0.44,120
p5795,0.44,121
p5796,0.44,122
p5797,0.44,123
p5798,0.44,124
p5799,0.44,125
p5800,0.44,126
p5801,0.44,127
p5802,0.44,128
p5803,0.44,129
p5804,0.44,130
p5805,0.45,2
p5806,0.45,3
p5807,0.45,4
p5808,0.45,5
p5809,0.45,6
p5810,0.45,7
p5811,0.45,8
p5812,0.45,9
p5813,0.45,10
p5814,0.45,11
p5815,0.45,12
p5816,0.45,13
p5817,0.45,14
p5818,0.45,15
p5819,0.45,16
p5820,0.45,17
p5821,0.45,18
p5822,0.45,19
p5823,0.45,20
p5824,0.45,21
p5825,0.45,22
p5826,0.45,23
p5827,0.45,24
p5828,0.45,25
p5829,0.45,26
p5830,0.45,27
p5831,0.45,28
p5832,0.45,29
p5833,0.45,30
p5834,0.45,31
p5835,0.45,32
p5836,0.45,33
p5837,0.45,34
p5838,0.45,35
p5839,0.45,36
p5840,0.45,37
p5841,0.45,38
p5842,0.45,39
p5843,0.45,40
p5844,0.45,41
p5845,0.45,42
p5846,0.45,43
p5847,0.45,44
p5848,0.45,45
p5849,0.45,46
p5850,0.45,47
p5851,0.45,48
p5852,0.45,49
p5853,0.45,50
p5854,0.45,51
p5855,0.45,52
p5856,0.45,53
p5857,0.45,54
p5858,0.45,55
p5859,0.45,56
p5860,0.45,57
p5861,0.45,58
p5862,0.45,59
p5863,0.45,60
p5864,0.45,61
p5865,0.45,62
p5866,0.45,63
p5867,0.45,64
p5868,0.45,65
p5869,0.45,66
p5870,0.45,67
p5871,0.45,68
p5872,0.45,69
p5873,0.45,70
p5874,0.45,71
p5875,0.45,72
p5876,0.45,73
p5877,0.45,74
p5878,0.45,75
p5879,0.45,76
p5880,0.45,77
p5881,0.45,78
p5882,0.45,79
p5883,0.45,80
p5884,0.45,81
p5885,0.45,82
p5886,0.45,83
p5887,0.45,84
p5888,0.45,85
p5889,0.45,86
p5890,0.45,87
p5891,0.45,88
p5892,0.45,89
p5893,0.45,90
p5894,0.45,91
p5895,0.45,92
p5896,0.45,93
p5897,0.45,94
p5898,0.45,95
p5899,0.45,96
p5900,0.45,97
p5901,0.45,98
p5902,0.45,99
p5903,0.45,100
p5904,0.45,101
p5905,0.45,102
p5906,0.45,103
p5907,0.45,104
p5908,0.45,105
p5909,0.45,106
p5910,0.45,107
p5911,0.45,108
p5912,0.45,109
p5913,0.45,110
p5914,0.45,111
p5915,0.45,112
p5916,0.45,113
p5917,0.45,114
p5918,0.45,115
p5919,0.45,116
p5920,0.45,117
p5921,0.45,118
p5922,0.45,119
p5923,0.45,120
p5924,0.45,121
p5925,0.45,122
p5926,0.45,123
p5927,0.45,124
p5928,0.45,125
p5929,0.45,126
p5930,0.45,127
p5931,0.45,128
p5932,0.45,129
p5933,0.45,130
p5934,0.46,2
p5935,0.46,3
p5936,0.46,4
p5937,0.46,5
p5938,0.46,6
p5939,0.46,7
p5940,0.46,8
p5941,0.46,9
p5942,0.46,10
p5943,0.46,11
p5944,0.46,12
p5945,0.46,13
p5946,0.46,14
p5947,0.46,15
p5948,0.46,16
p5949,0.46,17
p5950,0.46,18
p5951,0.46,19
p5952,0.46,20
p5953,0.46,21
p5954,0.46,22
p5955,0.46,23
p5956,0.46,24
p5957,0.46,25
p5958,0.46,26
p5959,0.46,27
p5960,0.46,28
p5961,0.46,29
p5962,0.46,30
p5963,0.46,31
p5964,0.46,32
p5965,0.46,33
p5966,0.46,34
p5967,0.46,35
p5968,0.46,36
p5969,0.46,37
p5970,0.46,38
p5971,0.46,39
p5972,0.46,40
p5973,0.46,41
p5974,0.46,42
p5975,0.46,43
p5976,0.46,44
p5977,0.46,45
p5978,0.46,46
p5979,0.46,47
p5980,0.46,48
p5981,0.46,49
p5982,0.46,50
p5983,0.46,51
p5984,0.46,52
p5985,0.46,53
p5986,0.46,54
p5987,0.46,55
p5988,0.46,56
p5989,0.46,57
p5990,0.46,58
p5991,0.46,59
p5992,0.46,60
p5993,0.46,61
p5994,0.46,62
p5995,0.46,63
p5996,0.46,64
p5997,0.46,65
p5998,0.46,66
p5999,0.46,67
p6000,0.46,68
p6001,0.46,69
p6002,0.46,70
p6003,0.46,71
p6004,0.46,72
p6005,0.46,73
p6006,0.46,74
p6007,0.46,75
p6008,0.46,76
p6009,0.46,77
p6010,0.46,78
p6011,0.46,79
p6012,0.46,80
p6013,0.46,81
p6014,0.46,82
p6015,0.46,83
p6016,0.46,84
p6017,0.46,85
p6018,0.46,86
p6019,0.46,87
p6020,0.46,88
p6021,0.46,89
p6022,0.46,90
p6023,0.46,91
p6024,0.46,92
p6025,0.46,93
p6026,0.46,94
p6027,0.46,95
p6028,0.46,96
p6029,0.46,97
p6030,0.46,98
p6031,0.46,99
p6032,0.46,100
p6033,0.46,101
p6034,0.46,102
p6035,0.46,103
p6036,0.46,104
p6037,0.46,105
p6038,0.46,106
p6039,0.46,107
p6040,0.46,108
p6041,0.46,109
p6042,0.46,110
p6043,0.46,111
p6044,0.46,112
p6045,0.46,113
p6046,0.46,114
p6047,0.46,115
p6048,0.46,116
p6049,0.46,117
p6050,0.46,118
p6051,0.46,119
p6052,0.46,120
p6053,0.46,121
p6054,0.46,122
p6055,0.46,123
p6056,0.46,124
p6057,0.46,125
p6058,0.46,126
p6059,0.46,127
p6060,0.46,128
p6061,0.46,129
p6062,0.46,130
p6063,0.47000000000000003,2
p6064,0.47000000000000003,3
p6065,0.47000000000000003,4
p6066,0.47000000000000003,5
p6067,0.47000000000000003,6
p6068,0.47000000000000003,7
p6069,0.47000000000000003,8
p6070,0.47000000000000003,9
p6071,0.47000000000000003,10
p6072,0.47000000000000003,11
p6073,0.47000000000000003,12
p6074,0.47000000000000003,13
p6075,0.47000000000000003,14
p6076,0.47000000000000003,15
p6077,0.47000000000000003,16
p6078,0.47000000000000003,17
p6079,0.47000000000000003,18
p6080,0.47000000000000003,19
p6081,0.47000000000000003,20
p6082,0.47000000000000003,21
p6083,0.47000000000000003,22
p6084,0.47000000000000003,23
p6085,0.47000000000000003,24
p6086,0.47000000000000003,25
p6087,0.47000000000000003,26
p6088,0.47000000000000003,27
p6089,0.47000000000000003,28
p6090,0.47000000000000003,29
p6091,0.47000000000000003,30
p6092,0.47000000000000003,31
p6093,0.47000000000000003,32
p6094,0.47000000000000003,33
p6095,0.47000000000000003,34
p6096,0.47000000000000003,35
p6097,0.47000000000000003,36
p6098,0.47000000000000003,37
p6099,0.47000000000000003,38
p6100,0.47000000000000003,39
p6101,0.47000000000000003,40
p6102,0.47000000000000003,41
p6103,0.47000000000000003,42
p6104,0.47000000000000003,43
p6105,0.47000000000000003,44
p6106,0.47000000000000003,45
p6107,0.47000000000000003,46
p6108,0.47000000000000003,47
p6109,0.47000000000000003,48
p6110,0.47000000000000003,49
p6111,0.47000000000000003,50
p6112,0.47000000000000003,51
p6113,0.47000000000000003,52
p6114,0.47000000000000003,53
p6115,0.47000000000000003,54
p6116,0.47000000000000003,55
p6117,0.47000000000000003,56
p6118,0.47000000000000003,57
p6119,0.47000000000000003,58
p6120,0.47000000000000003,59
p6121,0.47000000000000003,60
p6122,0.47000000000000003,61
p6123,0.47000000000000003,62
p6124,0.47000000000000003,63
p6125,0.47000000000000003,64
p6126,0.47000000000000003,65
p6127,0.47000000000000003,66
p6128,0.47000000000000003,67
p6129,0.47000000000000003,68
p6130,0.47000000000000003,69
p6131,0.47000000000000003,70
p6132,0.47000000000000003,71
p6133,0.47000000000000003,72
p6134,0.47000000000000003,73
p6135,0.47000000000000003,74
p6136,0.47000000000000003,75
p6137,0.47000000000000003,76
p6138,0.47000000000000003,77
p6139,0.47000000000000003,78
p6140,0.47000000000000003,79
p6141,0.47000000000000003,80
p6142,0.47000000000000003,81
p6143,0.47000000000000003,82
p6144,0.47000000000000003,83
p6145,0.47000000000000003,84
p6146,0.47000000000000003,85
p6147,0.47000000000000003,86
p6148,0.47000000000000003,87
p6149,0.47000000000000003,88
p6150,0.47000000000000003,89
p6151,0.47000000000000003,90
p6152,0.47000000000000003,91
p6153,0.47000000000000003,92
p6154,0.47000000000000003,93
p6155,0.47000000000000003,94
p6156,0.47000000000000003,95
p6157,0.47000000000000003,96
p6158,0.47000000000000003,97
p6159,0.47000000000000003,98
p6160,0.47000000000000003,99
p6161,0.47000000000000003,100
p6162,0.47000000000000003,101
p6163,0.47000000000000003,102
p6164,0.47000000000000003,103
p6165,0.47000000000000003,104
p6166,0.47000000000000003,105
p6167,0.47000000000000003,106
p6168,0.47000000000000003,107
p6169,0.47000000000000003,108
p6170,0.47000000000000003,109
p6171,0.47000000000000003,110
p6172,0.47000000000000003,111
p6173,0.47000000000000003,112
p6174,0.47000000000000003,113
p6175,0.47000000000000003,114
p6176,0.47000000000000003,115
p6177,0.47000000000000003,116
p6178,0.47000000000000003,117
p6179,0.47000000000000003,118
p6180,0.47000000000000003,119
p6181,0.47000000000000003,120
p6182,0.47000000000000003,121
p6183,0.47000000000000003,122
p6184,0.47000000000000003,123
p6185,0.47000000000000003,124
p6186,0.47000000000000003,125
p6187,0.47000000000000003,126
p6188,0.47000000000000003,127
p6189,0.47000000000000003,128
p6190,0.47000000000000003,129
p6191,0.47000000000000003,130
p6192,0.48,2
p6193,0.48,3
p6194,0.48,4
p6195,0.48,5
p6196,0.48,6
p6197,0.48,7
p6198,0.48,8
p6199,0.48,9
p6200,0.48,10
p6201,0.48,11
p6202,0.48,12
p6203,0.48,13
p6204,0.48,14
p6205,0.48,15
p6206,0.48,16
p6207,0.48,17
p6208,0.48,18
p6209,0.48,19
p6210,0.48,20
p6211,0.48,21
p6212,0.48,22
p6213,0.48,23
p6214,0.48,24
p6215,0.48,25
p6216,0.48,26
p6217,0.48,27
p6218,0.48,28
p6219,0.48,29
p6220,0.48,30
p6221,0.48,31
p6222,0.48,32
p6223,0.48,33
p6224,0.48,34
p6225,0.48,35
p6226,0.48,36
p6227,0.48,37
p6228,0.48,38
p6229,0.48,39
p6230,0.48,40
p6231,0.48,41
p6232,0.48,42
p6233,0.48,43
p6234,0.48,44
p6235,0.48,45
p6236,0.48,46
p6237,0.48,47
p6238,0.48,48
p6239,0.48,49
p6240,0.48,50
p6241,0.48,51
p6242,0.48,52
p6243,0.48,53
p6244,0.48,54
p6245,0.48,55
p6246,0.48,56
p6247,0.48,57
p6248,0.48,58
p6249,0.48,59
p6250,0.48,60
p6251,0.48,61
p6252,0.48,62
p6253,0.48,63
p6254,0.48,64
p6255,0.48,65
p6256,0.48,66
p6257,0.48,67
p6258,0.48,68
p6259,0.48,69
p6260,0.48,70
p6261,0.48,71
p6262,0.48,72
p6263,0.48,73
p6264,0.48,74
p6265,0.48,75
p6266,0.48,76
p6267,0.48,77
p6268,0.48,78
p6269,0.48,79
p6270,0.48,80
p6271,0.48,81
p6272,0.48,82
p6273,0.48,83
p6274,0.48,84
p6275,0.48,85
p6276,0.48,86
p6277,0.48,87
p6278,0.48,88
p6279,0.48,89
p6280,0.48,90
p6281,0.48,91
p6282,0.48,92
p6283,0.48,93
p6284,0.48,94
p6285,0.48,95
p6286,0.48,96
p6287,0.48,97
p6288,0.48,98
p6289,0.48,99
p6290,0.48,100
p6291,0.48,101
p6292,0.48,102
p6293,0.48,103
p6294,0.48,104
p6295,0.48,105
p6296,0.48,106
p6297,0.48,107
p6298,0.48,108
p6299,0.48,109
p6300,0.48,110
p6301,0.48,111
p6302,0.48,112
p6303,0.48,113
p6304,0.48,114
p6305,0.48,115
p6306,0.48,116
p6307,0.48,117
p6308,0.48,118
p6309,0.48,119
p6310,0.48,120
p6311,0.48,121
p6312,0.48,122
p6313,0.48,123
p6314,0.48,124
p6315,0.48,125
p6316,0.48,126
p6317,0.48,127
p6318,0.48,128
p6319,0.48,129
p6320,0.48,130
p6321,0.49,2
p6322,0.49,3
p6323,0.49,4
p6324,0.49,5
p6325,0.49,6
p6326,0.49,7
p6327,0.49,8
p6328,0.49,9
p6329,0.49,10
p6330,0.49,11
p6331,0.49,12
p6332,0.49,13
p6333,0.49,14
p6334,0.49,15
p6335,0.49,16
p6336,0.49,17
p6337,0.49,18
p6338,0.49,19
p6339,0.49,20
p6340,0.49,21
p6341,0.49,22
p6342,0.49,23
p6343,0.49,24
p6344,0.49,25
p6345,0.49,26
p6346,0.49,27
p6347,0.49,28
p6348,0.49,29
p6349,0.49,30
p6350,0.49,31
p6351,0.49,32
p6352,0.49,33
p6353,0.49,34
p6354,0.49,35
p6355,0.49,36
p6356,0.49,37
p6357,0.49,38
p6358,0.49,39
p6359,0.49,40
p6360,0.49,41
p6361,0.49,42
p6362,0.49,43
p6363,0.49,44
p6364,0.49,45
p6365,0.49,46
p6366,0.49,47
p6367,0.49,48
p6368,0.49,49
p6369,0.49,50
p6370,0.49,51
p6371,0.49,52
p6372,0.49,53
p6373,0.49,54
p6374,0.49,55
p6375,0.49,56
p6376,0.49,57
p6377,0.49,58
p6378,0.49,59
p6379,0.49,60
p6380,0.49,61
p6381,0.49,62
p6382,0.49,63
p6383,0.49,64
p6384,0.49,65
p6385,0.49,66
p6386,0.49,67
p6387,0.49,68
p6388,0.49,69
p6389,0.49,70
p6390,0.49,71
p6391,0.49,72
p6392,0.49,73
p6393,0.49,74
p6394,0.49,75
p6395,0.49,76
p6396,0.49,77
p6397,0.49,78
p6398,0.49,79
p6399,0.49,80
p6400,0.49,81
p6401,0.49,82
p6402,0.49,83
p6403,0.49,84
p6404,0.49,85
p6405,0.49,86
p6406,0.49,87
p6407,0.49,88
p6408,0.49,89
p6409,0.49,90
p6410,0.49,91
p6411,0.49,92
p6412,0.49,93
p6413,0.49,94
p6414,0.49,95
p6415,0.49,96
p6416,0.49,97
p6417,0.49,98
p6418,0.49,99
p6419,0.49,100
p6420,0.49,101
p6421,0.49,102
p6422,0.49,103
p6423,0.49,104
p6424,0.49,105
p6425,0.49,106
p6426,0.49,107
p6427,0.49,108
p6428,0.49,109
p6429,0.49,110
p6430,0.49,111
p6431,0.49,112
p6432,0.49,113
p6433,0.49,114
p6434,0.49,115
p6435,0.49,116
p6436,0.49,117
p6437,0.49,118
p6438,0.49,119
p6439,0.49,120
p6440,0.49,121
p6441,0.49,122
p6442,0.49,123
p6443,0.49,124
p6444,0.49,125
p6445,0.49,126
p6446,0.49,127
p6447,0.49,128
p6448,0.49,129
p6449,0.49,130
p6450,0.5,2
p6451,0.5,3
p6452,0.5,4
p6453,0.5,5
p6454,0.5,6
p6455,0.5,7
p6456,0.5,8
p6457,0.5,9
p6458,0.5,10
p6459,0.5,11
p6460,0.5,12
p6461,0.5,13
p6462,0.5,14
p6463,0.5,15
p6464,0.5,16
p6465,0.5,17
p6466,0.5,18
p6467,0.5,19
p6468,0.5,20
p6469,0.5,21
p6470,0.5,22
p6471,0.5,23
p6472,0.5,24
p6473,0.5,25
p6474,0.5,26
p6475,0.5,27
p6476,0.5,28
p6477,0.5,29
p6478,0.5,30
p6479,0.5,31
p6480,0.5,32
p6481,0.5,33
p6482,0.5,34
p6483,0.5,35
p6484,0.5,36
p6485,0.5,37
p6486,0.5,38
p6487,0.5,39
p6488,0.5,40
p6489,0.5,41
p6490,0.5,42
p6491,0.5,43
p6492,0.5,44
p6493,0.5,45
p6494,0.5,46
p6495,0.5,47
p6496,0.5,48
p6497,0.5,49
p6498,0.5,50
p6499,0.5,51
p6500,0.5,52
p6501,0.5,53
p6502,0.5,54
p6503,0.5,55
p6504,0.5,56
p6505,0.5,57
p6506,0.5,58
p6507,0.5,59
p6508,0.5,60
p6509,0.5,61
p6510,0.5,62
p6511,0.5,63
p6512,0.5,64
p6513,0.5,65
p6514,0.5,66
p6515,0.5,67
p6516,0.5,68
p6517,0.5,69
p6518,0.5,70
p6519,0.5,71
p6520,0.5,72
p6521,0.5,73
p6522,0.5,74
p6523,0.5,75
p6524,0.5,76
p6525,0.5,77
p6526,0.5,78
p6527,0.5,79
p6528,0.5,80
p6529,0.5,81
p6530,0.5,82
p6531,0.5,83
p6532,0.5,84
p6533,0.5,85
p6534,0.5,86
p6535,0.5,87
p6536,0.5,88
p6537,0.5,89
p6538,0.5,90
p6539,0.5,91
p6540,0.5,92
p6541,0.5,93
p6542,0.5,94
p6543,0.5,95
p6544,0.5,96
p6545,0.5,97
p6546,0.5,98
p6547,0.5,99
p6548,0.5,100
p6549,0.5,101
p6550,0.5,102
p6551,0.5,103
p6552,0.5,104
p6553,0.5,105
p6554,0.5,106
p6555,0.5,107
p6556,0.5,108
p6557,0.5,109
p6558,0.5,110
p6559,0.5,111
p6560,0.5,112
p6561,0.5,113
p6562,0.5,114
p6563,0.5,115
p6564,0.5,116
p6565,0.5,117
p6566,0.5,118
p6567,0.5,119
p6568,0.5,120
p6569,0.5,121
p6570,0.5,122
p6571,0.5,123
p6572,0.5,124
p6573,0.5,125
p6574,0.5,126
p6575,0.5,127
p6576,0.5,128
p6577,0.5,129
p6578,0.5,130
p6579,0.51,2
p6580,0.51,3
p6581,0.51,4
p6582,0.51,5
p6583,0.51,6
p6584,0.51,7
p6585,0.51,8
p6586,0.51,9
p6587,0.51,10
p6588,0.51,11
p6589,0.51,12
p6590,0.51,13
p6591,0.51,14
p6592,0.51,15
p6593,0.51,16
p6594,0.51,17
p6595,0.51,18
p6596,0.51,19
p6597,0.51,20
p6598,0.51,21
p6599,0.51,22
p6600,0.51,23
p6601,0.51,24
p6602,0.51,25
p6603,0.51,26
p6604,0.51,27
p6605,0.51,28
p6606,0.51,29
p6607,0.51,30
p6608,0.51,31
p6609,0.51,32
p6610,0.51,33
p6611,0.51,34
p6612,0.51,35
p6613,0.51,36
p6614,0.51,37
p6615,0.51,38
p6616,0.51,39
p6617,0.51,40
p6618,0.51,41
p6619,0.51,42
p6620,0.51,43
p6621,0.51,44
p6622,0.51,45
p6623,0.51,46
p6624,0.51,47
p6625,0.51,48
p6626,0.51,49
p6627,0.51,50
p6628,0.51,51
p6629,0.51,52
p6630,0.51,53
p6631,0.51,54
p6632,0.51,55
p6633,0.51,56
p6634,0.51,57
p6635,0.51,58
p6636,0.51,59
p6637,0.51,60
p6638,0.51,61
p6639,0.51,62
p6640,0.51,63
p6641,0.51,64
p6642,0.51,65
p6643,0.51,66
p6644,0.51,67
p6645,0.51,68
p6646,0.51,69
p6647,0.51,70
p6648,0.51,71
p6649,0.51,72
p6650,0.51,73
p6651,0.51,74
p6652,0.51,75
p6653,0.51,76
p6654,0.51,77
p6655,0.51,78
p6656,0.51,79
p6657,0.51,80
p6658,0.51,81
p6659,0.51,82
p6660,0.51,83
p6661,0.51,84
p6662,0.51,85
p6663,0.51,86
p6664,0.51,87
p6665,0.51,88
p6666,0.51,89
p6667,0.51,90
p6668,0.51,91
p6669,0.51,92
p6670,0.51,93
p6671,0.51,94
p6672,0.51,95
p6673,0.51,96
p6674,0.51,97
p6675,0.51,98
p6676,0.51,99
p6677,0.51,100
p6678,0.51,101
p6679,0.51,102
p6680,0.51,103
p6681,0.51,104
p6682,0.51,105
p6683,0.51,106
p6684,0.51,107
p6685,0.51,108
p6686,0.51,109
p6687,0.51,110
p6688,0.51,111
p6689,0.51,112
p6690,0.51,113
p6691,0.51,114
p6692,0.51,115
p6693,0.51,116
p6694,0.51,117
p6695,0.51,118
p6696,0.51,119
p6697,0.51,120
p6698,0.51,121
p6699,0.51,122
p6700,0.51,123
p6701,0.51,124
p6702,0.51,125
p6703,0.51,126
p6704,0.51,127
p6705,0.51,128
p6706,0.51,129
p6707,0.51,130
p6708,0.52,2
p6709,0.52,3
p6710,0.52,4
p6711,0.52,5
p6712,0.52,6
p6713,0.52,7
p6714,0.52,8
p6715,0.52,9
p6716,0.52,10
p6717,0.52,11
p6718,0.52,12
p6719,0.52,13
p6720,0.52,14
p6721,0.52,15
p6722,0.52,16
p6723,0.52,17
p6724,0.52,18
p6725,0.52,19
p6726,0.52,20
p6727,0.52,21
p6728,0.52,22
p6729,0.52,23
p6730,0.52,24
p6731,0.52,25
p6732,0.52,26
p6733,0.52,27
p6734,0.52,28
p6735,0.52,29
p6736,0.52,30
p6737,0.52,31
p6738,0.52,32
p6739,0.52,33
p6740,0.52,34
p6741,0.52,35
p6742,0.52,36
p6743,0.52,37
p6744,0.52,38
p6745,0.52,39
p6746,0.52,40
p6747,0.52,41
p6748,0.52,42
p6749,0.52,43
p6750,0.52,44
p6751,0.52,45
p6752,0.52,46
p6753,0.52,47
p6754,0.52,48
p6755,0.52,49
p6756,0.52,50
p6757,0.52,51
p6758,0.52,52
p6759,0.52,53
p6760,0.52,54
p6761,0.52,55
p6762,0.52,56
p6763,0.52,57
p6764,0.52,58
p6765,0.52,59
p6766,0.52,60
p6767,0.52,61
p6768,0.52,62
p6769,0.52,63
p6770,0.52,64
p6771,0.52,65
p6772,0.52,66
p6773,0.52,67
p6774,0.52,68
p6775,0.52,69
p6776,0.52,70
p6777,0.52,71
p6778,0.52,72
p6779,0.52,73
p6780,0.52,74
p6781,0.52,75
p6782,0.52,76
p6783,0.52,77
p6784,0.52,78
p6785,0.52,79
p6786,0.52,80
p6787,0.52,81
p6788,0.52,82
p6789,0.52,83
p6790,0.52,84
p6791,0.52,85
p6792,0.52,86
p6793,0.52,87
p6794,0.52,88
p6795,0.52,89
p6796,0.52,90
p6797,0.52,91
p6798,0.52,92
p6799,0.52,93
p6800,0.52,94
p6801,0.52,95
p6802,0.52,96
p6803,0.52,97
p6804,0.52,98
p6805,0.52,99
p6806,0.52,100
p6807,0.52,101
p6808,0.52,102
p6809,0.52,103
p6810,0.52,104
p6811,0.52,105
p6812,0.52,106
p6813,0.52,107
p6814,0.52,108
p6815,0.52,109
p6816,0.52,110
p6817,0.52,111
p6818,0.52,112
p6819,0.52,113
p6820,0.52,114
p6821,0.52,115
p6822,0.52,116
p6823,0.52,117
p6824,0.52,118
p6825,0.52,119
p6826,0.52,120
p6827,0.52,121
p6828,0.52,122
p6829,0.52,123
p6830,0.52,124
p6831,0.52,125
p6832,0.52,126
p6833,0.52,127
p6834,0.52,128
p6835,0.52,129
p6836,0.52,130
p6837,0.53,2
p6838,0.53,3
p6839,0.53,4
p6840,0.53,5
p6841,0.53,6
p6842,0.53,7
p6843,0.53,8
p6844,0.53,9
p6845,0.53,10
p6846,0.53,11
p6847,0.53,12
p6848,0.53,13
p6849,0.53,14
p6850,0.53,15
p6851,0.53,16
p6852,0.53,17
p6853,0.53,18
p6854,0.53,19
p6855,0.53,20
p6856,0.53,21
p6857,0.53,22
p6858,0.53,23
p6859,0.53,24
p6860,0.53,25
p6861,0.53,26
p6862,0.53,27
p6863,0.53,28
p6864,0.53,29
p6865,0.53,30
p6866,0.53,31
p6867,0.53,32
p6868,0.53,33
p6869,0.53,34
p6870,0.53,35
p6871,0.53,36
p6872,0.53,37
p6873,0.53,38
p6874,0.53,39
p6875,0.53,40
p6876,0.53,41
p6877,0.53,42
p6878,0.53,43
p6879,0.53,44
p6880,0.53,45
p6881,0.53,46
p6882,0.53,47
p6883,0.53,48
p6884,0.53,49
p6885,0.53,50
p6886,0.53,51
p6887,0.53,52
p6888,0.53,53
p6889,0.53,54
p6890,0.53,55
p6891,0.53,56
p6892,0.53,57
p6893,0.53,58
p6894,0.53,59
p6895,0.53,60
p6896,0.53,61
p6897,0.53,62
